train_loss_values,validation_loss_values
0.24965280965994624,0.05826292963155625
0.033229376578261624,0.05615141129895727
0.016182406498488202,0.05129209915087553
0.012702069345730259,0.053419587514742746
0.007541312433087738,0.06120091078053373
0.005234896398510312,0.058474888940458845
