validation_accuracy,validation_f1
0.9880171433569492,0.5971943887775552
0.991894807428788,0.7587719298245614
0.9938773725181492,0.8361045130641329
0.9936732849354208,0.8461538461538461
0.9945479460042567,0.8393285371702638
0.9934983527216537,0.8329297820823245
0.9938773725181492,0.8484848484848486
0.9941689262077612,0.8653846153846153
0.9940231493629552,0.856447688564477
0.9939648386250328,0.8682926829268292
