train_loss_values,validation_loss_values
0.4032077285368325,0.043291037236155135
0.07748265151299995,0.0474116539497283
0.06067423388086817,0.04964417467569795
0.03234419531820221,0.05168082489076782
0.026515319043949218,0.0654018547151364
0.011455863639004644,0.06707651764525674
