validation_accuracy,validation_f1_weighted,validation_f1_macro
0.9874270180099471,0.5974576271186441,0.5974576271186441
0.9875505854005128,0.6477024070021882,0.6477024070021882
0.9872416669240988,0.6652360515021459,0.6652360515021459
0.9885082326773964,0.7247058823529412,0.7247058823529412
0.9883846652868308,0.7242206235011989,0.7242206235011989
0.9894349881066387,0.7170731707317074,0.7170731707317074
