train_loss
3.520311656757258e-05
8.957250247476622e-05
3.891991946147755e-05
0.00012244969548191875
0.00019664919818751514
3.5463359381537884e-05
9.891494119074196e-05
7.737125270068645e-05
0.00019680391415022314
6.340850086417049e-05
3.3568507205927745e-05
5.236819197307341e-05
3.573136200429872e-05
5.7515091612003744e-05
0.0002608058275654912
8.52140728966333e-05
0.00011402524978620932
0.00029844912933185697
0.0001694243255769834
0.000558893196284771
4.835681465920061e-05
6.476855196524411e-05
4.090094444109127e-05
0.00013458484318107367
3.459221625234932e-05
6.720791134284809e-05
0.0005119895213283598
0.0001277876872336492
0.00011289216490695253
4.826208169106394e-05
0.00011028346489183605
0.000465794641058892
0.00014964077854529023
0.0001395454310113564
7.63094867579639e-05
0.00020549171313177794
6.845003372291103e-05
0.00016548983694519848
0.00010742098675109446
6.512128311442211e-05
0.00010012259008362889
9.33131595957093e-05
0.00028982013463974
0.00041890639113262296
6.22269872110337e-05
0.00014481053221970797
0.00011216263374080881
8.203679317375645e-05
3.453417957643978e-05
0.00021478766575455666
0.0001394158898619935
3.682334136101417e-05
0.0005120678688399494
0.0004115237679798156
6.286125426413491e-05
0.00023837162007112056
5.289016553433612e-05
0.0004033871227875352
0.0006013402016833425
8.31079451018013e-05
3.4173517633462325e-05
0.00017068734450731426
6.073237818782218e-05
0.00022912133135832846
3.3990134397754446e-05
0.0003083153278566897
0.00016416872676927596
0.00012426654575392604
0.00010560914961388335
0.0001543390389997512
0.00017211356316693127
0.00011186689516762272
7.065934187266976e-05
8.939808321883902e-05
0.0001220726262545213
7.028484105831012e-05
0.004737714771181345
5.69004550925456e-05
0.00016942329239100218
0.00014302079216577113
4.641468694899231e-05
7.919190102256835e-05
0.00023569830227643251
3.911808744305745e-05
0.00017730105901136994
0.00012001099821645766
3.389208359294571e-05
0.00011209852527827024
0.0001892595028039068
7.332838140428066e-05
8.751144196139649e-05
7.049932901281863e-05
9.27985820453614e-05
3.314146670163609e-05
0.00020980749104637653
0.00011427759454818442
